"mr. chairman , i made a couple of these points before , and again i will not repeat too much here , but first and foremost is the 290 signatures . i do not know if one party is ever going to have 290 members or not , i sort of doubt it , at least in the time most of us are around here , and you need both parties in order do this . i learned with the coin that i did , which was benjamin franklin . i can not tell you , and hardly anyone can tell you , whether benjamin franklin was or would have been a republican or a democrat in his history . we do not know the politics of people like george washington , and certainly the people who have been from other countries , a number of individuals who received medals here in the congress of the united states . in the history of the gold medals , as i believe the gentleman from new york ( mr. crowley ) xz4000870 pointed out , it has been as much democrats , even more so than republicans . even on the business of the commemorative coins , a number of the sponsors in the senate have been democrats as well . i just have never noticed a lot of politics in this , i guess is my point . it seems to me i have been asked to sign these , and i generally sign them , unless it is something i think is spurious , by democrats and republicans . i do not think about it . certainly , if a party feels it is being slighted , they can say we are just not going to sign on to something . i do not think this needs a political balance . what it really needs , i think , is to find out , if we are going to do two , who the two most distinguished individuals are who should be recognized and go ahead and recognize them , apart from whatever the politics may be . i do not think it is going to fall down along political lines . so i do rise in opposition to this . i just think it is sort of a necessary strain on having a political balance on something which is not essential . ",R
i yield to the gentleman from new york . ,R
"mr. chairman , reclaiming my time , and i will be glad to yield further in a moment , it typically has not worked that way . typically , the way you do it is , somebody comes to you with the idea , maybe it is a thomas edison or somebody of that ilk , of that nature , and you generally will then go to your leadership or to the leadership on the other side or to the chairman of the committee and say , look , i am interested in getting this done . if i am going to go out and get the 290 signatures , i want some idea that it is going to be considered . i would be dumbfounded if you had five on one side and five on the other . in fact , i would be dumbfounded if you had two on one side and two on the other . you generally sort of pre-clear it ; and , generally speaking , politics has just not entered into it . before you go through all that effort and work , you want to get a pretty good idea that the bill is going to be able to get at least through the house . then , by the way , getting it through the senate is another whole other issue that you have to deal with as well . so , typically , we have not had a surplus of these . generally speaking , when we have gotten to the 290 , it has already been pretty well agreed upon by leadership . as the gentleman knows , on commemorative coins , they can be done in out years . we are doing coins already for 2007 and years beyond that , i believe , at this point . but almost always you work it out in advance . as the gentleman knows from our committee work , i do not know of any time where we have actually had to pick and choose at the committee on these coins . it is almost always worked out in advance and agreed upon . mr. chairman , i truly do not worry about this from a political point of view . i really do not think this is a necessary amendment to deal with that , based on what i have seen . i do not think limiting it to two is going to change that at all . i certainly would support the best people , which is what we are trying to do . frankly , most of these bills , while there may be a democrat sponsor or a republican sponsor , almost always has a cosponsor from the other side . you can not really do it without sponsors from both sides . so there is much more bipartisanship in this process than almost anything i know about in this congress . ",R
"mr. chairman , reclaiming my time , technically , as the gentleman and i both know , we have seen a lot , the majority is always going to control ultimately what is going to happen on the floor . it will go through the committee and go to the floor . i still go back to a whole history . i have been here for 12 years . i have watched these medals . i have never seen a bit of politics in these medals . i just have not seen it . i do not think the limiting of the numbers is really going to alter that . i think a large part now is because you need all those signatures , you just can not do it in a partisan sense . so i do not think this amendment is necessary . i think it brings in an element of politics that frankly we just do not have in the legislation . so i will oppose it . i understand the gentleman 's arguments , but i would oppose the amendment . ",R
"mr. chairman , i yield myself such time as i may consume . mr. chairman , i would like to express my disappointment that this legislation is not being offered under an open rule . in fact , the chairman of the full committee on financial services , the gentleman from ohio ( mr. oxley ) xz4003070 , who holds jurisdiction over this legislation , even requested during his committee on rules testimony last night a more open process for debate on this bill , and i thank the chairman for those comments . i would also like to take a moment to specifically thank and welcome our new committee on rules ranking member , my friend and colleague , the gentlewoman from new york ( ms. slaughter ) xz4003780 , who will serve as a true and tireless fighter for democrats and our rights in the minority on the committee on rules over the next 2 years . mr. chairman , the bill we are debating today , h.r. 54 , the congressional gold medal enhancement act of 2005 , while introduced in the previous congress , was never debated in committee because no hearings were convened , and no markup was held . and given that the committee on financial services has yet to even hold its organizational meeting for the 109th congress , the committee has obviously not yet had an opportunity to consider this issue carefully . in my view , we are rushing to act on an issue that does not represent a problem . having said that , democrats are open to debating and voting on this legislation . in the last several congresses , congressional gold medals have been considered in the house under a well-established and a bipartisan process that works well . regular order for consideration of gold medals involves the need , under the rules of the committee on financial services , to gain the cosponsorship of two-thirds of the house before the legislation is considered in committee , a full two-thirds sponsorship of the house before it is considered in committee . the bar for consideration for gold medals is set relatively high for a reason : gaining a two-thirds cosponsorship ensures that a solid bipartisan majority of the house is in full support of honoring a particularly noteworthy individual or individuals . under the rule today , i plan to offer two amendments . the first amendment would raise the number of gold medals from two per calendar year to six per congress , or an overall increase of two medals per congress . this is especially key , as in the 108th congress we awarded five congressional gold medals . they went to tony blair , the prime minister of great britain ; dr . dorothy height , president of the national council of negro women ; jackie robinson , the first black player in major league baseball ; the reverend dr . martin luther king , posthumously , and his widow coretta scott king , the civil rights icons ; and the posthumous awarding to reverend joseph a. delaine , harry and eliza briggs , and levi pearson , the leaders in our nation 's efforts to desegregate public schools that led directly to the case brown et al . v. the board of education of topeka . my second amendment would provide for equitable distribution of gold medals between the majority and the minority . my amendments seek to maintain the spirit and process of bipartisanship that has characterized the house 's consideration of gold medals , the highest honor that this congress can bestow on an individual or group of individuals . it is my hope that the house will adopt these amendments to make this bill a better bill . stating that , though , i am dismayed that the committee on rules refused to allow consideration of a key amendment that would strike a section of the bill that only permits the granting of congressional gold medals to individuals . while i tend to agree with the notion that distributing what is an exceptional honor to too many individuals could devalue the symbolic worth of a gold medal , there are occasions when more than one person is justified to receive the medal for their honorable actions in tandem with others . in the last congress , we enacted into law legislation awarding the congressional gold medal posthumously , as i mentioned before , to reverend joseph a. delaine , harry and eliza briggs , and levi pearson in recognition of their contributions to the nation as pioneers in the effort to desegregate public schools that led directly to the landmark desegregation case of brown v. the board of ed . in previous congresses , the house has awarded gold medals to other groups , such as native american code talkers , who were critical to the safety of allied communications during world war ii ; to the little rock nine , the civil rights pioneers who led to the integration of our public schools ; and to ronald and nancy reagan , in honor of their contribution to our country . i fear that limiting gold medals to only individuals would also limit certain people from consideration who are most deserving of receiving one of our nation 's highest honors . for example , my good friend and republican colleague , the gentleman from new york ( mr. king ) xz4002202 offered an amendment in the previous congress , which the house passed , to honor the officers , emergency workers , and other employees of the federal government and any state or local government , including any interstate governmental entity , who responded to the attacks on the world trade center in new york city and who perished in that attack on september 11 with a congressional gold medal . this would not be possible if this bill passed . and i would hope that my friend , the gentleman from new york ( mr. king ) xz4002202 , will oppose this bill , because if it were to pass , it would put an end to any opportunity to present the congressional gold medal to any of those heroes . again , while i urge my colleagues to support my two amendments that were made in order , i am dismayed that this third amendment was not made in order . if this bill were already law , congress would not have been able to issue the congressional medal of honor to the little rock nine or to the reagans . i feel this is a serious oversight in the base of this bill . mr. chairman , i reserve the balance of my time . ",D
"mr. chairman , i yield 6 minutes to the gentlewoman from texas ( ms. jackson-lee ) xz4001990 . ",D
"mr. chairman , will the gentlewoman yield ? ",D
"mr. chairman , an amendment was offered yesterday evening before the committee on rules that would have asked groups as well as individuals . we struck a portion of the language dealing with limiting this only to individuals . i would have asked , if that amendment had passed , would have enlarged the pool to groups as well . that was not passed in the committee on rules , and therefore we are here today working a bill that does not have that provision in it . ",D
"mr. chairman , i yield myself such time as i may consume . in listening to the sponsor in terms of the need for this legislation , one could intimate by the introduction that possibly medals were given out in a haphazard manner . i mentioned before it takes two-thirds of the members of the house , the entire body , to introduce a gold medal for its consideration in the committee on financial services , a bar that i believe is a very , very high bar and one that is not easily attained . i would also point out that limiting this to individuals , and again to reiterate , martin luther king and coretta scott king were both issued the gold medal . they would not have gotten that medal under this legislation . harry and eliza briggs , levi pearson , and reverend joseph armstrong delaine were all issued the medal in one provision . as mentioned before , nancy reagan , along with president reagan , would not have been eligible . under the provisions today , they would have to get it individually . betty and gerald ford , the little rock nine , and dr . graham and ruth graham would not have received it either . i think therein lies a tremendous flaw . it also intimates that there may be too many of these gold medals given out . who that received this medal in the past was not worthy of it ? was it dr . martin luther king and coretta scott king ; was it reverend delaine , harry and eliza briggs , and levi pearson ; was it jackie robinson ; was it dorothy height ; tony blair in the last congress ? in the 106th congress was it nancy reagan ; was it pope john paul , ii ; was it charles schulz , the great cartoonist ? was it rosa parks ? who amongst those was not qualified , who do we believe was not deserving of this medal . therein lies the flaw in this bill . it actually limits us from giving to those who i believe are most deserving of recognition of this gold medal . ",D
"mr. chairman , will the gentleman yield ? ",D
"mr. chairman , would it be safe to say under regular order if this legislation were passed that the code talkers , under regular order , and that was an extraordinary provision made in the appropriations process , under regular order would they be eligible to receive this medal in the future if this bill were to pass ? ",D
"mr. chairman , if the gentleman will continue to yield , that is the point i am trying to make . to say that the code talkers , and i am not saying the gentleman is suggesting this , but to suggest that they did not deserve the ultimate award , even as a group , for what they provided to the service of this country during world war ii is just ridiculous . they certainly deserved as a group . any one individual , no . there were multiple individuals who provided an incredible service to us . i would also point out that two is not individual . two individuals makes up a group , to my understanding , and that would include nancy and ronald reagan . that would include any husband and wife , including dr . king and coretta scott king . that would preclude them from getting this medal in the future . that is my understanding of the legislation before us . ",D
"mr. chairman , i want to recognize the significance of this medal , that it is not given out willy-nilly ; that , as i mentioned before , it takes extraordinary measures to get enough support to get this medal passed . i recognize that the first person who received this medal was general george washington , prior to him becoming president of the united states , when the country was brand new , when we did not have the richness of diversity and of events that have taken place throughout the history of our country ever since this first medal was given to george washington ; that we have grown as a nation , in size and in stature ; and that there have been many events that have occurred throughout our history since the striking of the first medal that have inured greatly to the advancement of our country that from time to time need to be recognized . that is what this medal gives an opportunity to do , both to individuals and to groups . certainly general washington was an incredible individual , someone who was deserving of the first medal that was ever produced , and i think he accepted that on behalf of all those men and women who fought for independence from great britain back during the war of independence . but certainly we have grown in size , both in states , from thirteen colonies and states to 50 states , and the number of people in this country have grown incredibly since the founding of this nation , and the events that have occurred throughout our history has certainly changed the shape of the distribution of this medal as well . i think that needs to be recognized and taken into consideration . i thank the gentleman for yielding . ",D
"if the gentleman will yield further , let me just make a point . i appreciate what the gentleman from delaware has said . the reality is , though , a country of 300 million people , only 20 medals have been awarded in the past decade . that is not an awful lot of medals . the point that the gentleman is making is that it has been extraordinary when we have actually issued this medal to groups . why are we now limiting ourselves ; when it is extraordinary , recognized as extraordinary , why are we now officially and legally limiting the ability of congress to issue this medal to groups ? i do not understand that . we understand the process is hard . the gentleman has just said himself to get two-thirds of the members of this house truly requires bipartisanship to get this done . this is not done , as i mentioned before , in a willy-nilly manner . there is great effort involved . i understand it . i remember when my friend from new york ( mr. fossella ) xz4001390 was doing this for john cardinal o'connor and the effort that it took to get both sides to get enough members to sign onto that . i do understand the difficulties in that , but i hope the gentleman understands the appreciation that has been set forth by my testimony here today as well as my good friend from texas ( ms. jackson-lee ) xz4001990 that sometimes , not ofttimes , it is not just individuals , but it is groups who are responsible for incredible , incredible events in this country and i believe are deserving of the congressional gold medal . i hope that the gentleman would agree with that and we will have a motion to recommit that will , if passed , put this back to committee and will strike that language limiting it only to individuals . ",D
"not to prolong the debate , either , because i know we want to move on , but since 1999 when we passed the coin act , there have been some concerns on our side of the aisle . i know that one of the amendments your side has accepted , or that was accepted in the rules committee , it remains to be seen whether it passes or not , that would evenly divide the number of gold medals , that did not exist in the coin bill that passed . overwhelmingly it has been one side . in terms of bipartisanship , it has not been very bipartisan in terms of coins that have been established . according to our records , 15 out of the 16 coin bills that were passed were sponsored by republicans . i do not think that is just going to happen under this legislation . that is also , i think , some of the fear in terms of changing the rules , for lack of a better word , on the gold medal has stirred up consternation on our side of the aisle . i offer that as well . i recognize that the minting of a coin is a way that we can bring recognition to individuals and to groups . i just do not think that we should be limiting ourselves as the house of representatives and as a congress in reducing our leverage or our ability to honor groups of individuals who have done incredible , incredible works on behalf of this nation . i think that is what that provision of the bill will actually end up doing is limiting , tying our hands from honoring groups in the form of the congressional gold medal . that is why i stand in opposition to that . ",D
"mr. chairman , i yield myself such time as i may consume . something that is not often highlighted outside the hall is that there are actually friendships between democrats and republicans , and mr. oxley xz4003070 and i share that . i would like to point out for the record though that he is extremely partisan when it comes to congressional baseball , and i hope that next year he gives the democrats an opportunity to have a win . having said that , i have no objections to this amendment . mr. chairman , i yield back the balance of my time . ",D
"mr. chairman , i yield myself as much time as i may consume . this amendment is a simple and fair amendment that would increase the maximum number of congressional gold medals that congress could award from two per calendar year to six per congress , an increase of two medals per congress . the reason for this amendment was best summed up by the republican rules committee member , the gentleman from georgia ( mr. gingrey ) xz4001510 last night during his questioning of chairman oxley . he had concerns that the bill in its current form would make members hesitate before introducing their own congressional gold medal bills until late in the first year , waiting to see if others had more noteworthy recipients , then late in the first year rushing to introduce i too share some of those concerns and believe we can address this by passing this amendment . this would allow for the passage of six medals over the life of a congress instead of two per year over the life of a calendar year . i believe that members on both sides would prefer the flexibility of having more rather than fewer possibilities to award gold medals to citizens who deserve to be bestowed with one of our nation 's highest honors . but this higher number does not cheapen the medal because of the high threshold needed for consideration , two-thirds of the chamber . foolish medal bills will not attract the support that they would need for consideration . finally , this amendment is needed in the most practical purpose yet . in the last congress we awarded five congressional gold medals . they went to tony blair , prime minister of great britain , dr . dorothy height , president of the national council of negro women , jackie robinson , the first black player in major league baseball , reverend dr . martin luther king , jr. , posthumously and his wife coretta scott king , the civil rights icons , and posthumously awarded to the reverend joseph a. delaine , harry and eliza briggs , and levi pearson , the leaders in our nation 's efforts to desegregate public schools that led directly to the case of brown versus the board of ed . additionally , we granted six medals in the 106th congress and six in the 105th congress . in the 106th congress we passed into law three democratic sponsored bills and three republican sponsored bills . they went to ronald and nancy reagan , pope john paul ii , charles schulz , john cardinal o'connor , theodore hesburgh , rosa parks . and in the 105th congress two democratic sponsored bills and four republican sponsored bills for medals became law . gerald and betty ford , the little rock 9 , nelson mandela , to the patriarch bartholomew , to mother teresa of calcutta and to frank sinatra , introduced by my colleague , the gentleman from new york ( mr. serrano ) xz4003660 . this amendment is about flexibility for members , the ability to debate and consider legislation over the entire congress just as we do with every other piece of legislation . it will not cheapen but rather enhance this most prestigious of american honors . in fact , the existing committee on financial services rule requiring two-thirds cosponsorship of the house for a gold medal , which by definition represents broad-based bipartisan support , prevents the awarding of frivolous and undeserved medals to groups of individuals . i trust that two-thirds of the house represents a solid bipartisan consensus of the will of the house and therefore believe that this acts as a check on any effort to award medals to any groups of individuals who in the opinion of the house do not deserve such award . i urge the acceptance of this amendment . mr. chairman , i reserve the balance of my time . ",D
"mr. chairman , i yield myself such time as i may consume . i am disappointed that the chairman will not support this amendment . i think it is a reasonable amendment , one that i do not think in any way disrupts what the intention of the bill by the gentleman from delaware ( mr. castle ) xz4000700 , the sponsor , is , that is , to limit the number . we certainly are limiting the number in this amendment to six as opposed to what the gentleman from delaware ( mr. castle ) xz4000700 would do per calendar year , which would be four . we are still limiting it to six . i think in the most recent history , we have not done more than six within a congress . this again will help to free the hands of members to introduce gold medal legislation for people who they believe are worthy of that great honor . i would just like to point out again that the founding fathers in their wisdom did not have as many people that they had to honor during that time . we have grown more than tenfold since the founding of this nation . there have been many more events that have taken place since the founding fathers initially granted those initial gold medals , and i think that once again if we do not pass this , we will further be limiting our ability to ensure that those who are most deserving will receive this great honor . mr. chairman , i reserve the balance of my time . ",D
"mr. chairman , i yield myself such time as i may consume . mr. chairman , the sponsor made compelling arguments that the amendment is reasonable . therefore , one would conclude that if it is reasonable and compelling arguments are made that there would be bipartisan support for the amendment . unfortunately , that is not going to be the case . i hope that some of my colleagues on the other side of the aisle , though , do recognize that not only are there compelling arguments , that they are reasonable and that it is a reasonable amendment and therefore deserves to be voted in favor of . and i hope that my colleagues on the other side as well as my side of the aisle view it the same way . mr. chairman i yield back the balance of my time . ",D
"mr. chairman , i demand a recorded vote , and pending that , i make the point of order that a quorum is not present . ",D
"mr. chairman , i yield myself such time as i may consume . i hope that this amendment would also be received as reasonable and with cogent arguments . my second amendment made in order under the rule would allow for the equitable distribution of these medals between the majority and the minority . since the 104th congress , 24 gold medal resolutions became law . using the process currently in place that has worked so well for us , the two parties in the house have evenly split sponsorship of these medals . republican members have sponsored 10 medals and democratic members have also sponsored 10 medals . in fact , this amendment probably makes more sense with republican support in it than democrats , as in the 108th congress , five congressional medals were awarded and four of those were sponsored by democrats , only one by a republican . but i offer this amendment out of basic fairness for both sides . i , therefore , believe if we are to limit the number of gold medals and if we are to obtain the bipartisanship that has characterized the process , my amendment should be passed by the chamber , my fear being that if we limit it to only four , then leadership will decide who will sponsor those four , and we in the minority may find ourselves on the short end of that stick . and that is why i offer this amendment . i hope that the members will agree to accept this amendment . mr. chairman , i reserve the balance of my time . ",D
"mr. chairman , i yield myself such time as i may consume . i appreciate the comments of my colleague , the chairman of the committee . just to add that , yes , we do work in a very bipartisan way . if the chairman and i were making decisions as to who would receive the gold medal , i think we would work it out amongst ourselves to make sure that it was done in a very bipartisan way . that , unfortunately , has not been the history of the house , and i just point out , for instance , as i mentioned earlier , back when we created the commemorative coin legislation in 1999 , out of the 16 coins that have been created , 15 have been introduced by republican members , only one by the minority . the majority has had 15 of the 16 . the minority has had one . i do not think that is a very fair and balanced way in which we can collectively and bipartisanly recognize those who have made tremendous sacrifices or achievements or contributed to this country . and i believe that we are limiting it to , in this case , this legislation , if passed the way it does , four congressional gold medals that we in the minority may very well find ourselves in a very difficult position in that we may not have any of our honorees awarded the medal even though we go through the process of collecting the two-thirds . it then becomes a political decision as to which honorees will get the gold medal in that particular year and which will not . for instance , if there are 16 individuals who are sponsored by members of the house and those individuals get two-thirds of the signatures required , which of the 16 will get the four medals ? which of those 16 ? that decision will be made based on a political decision that is made within the house , and i dare say that outside influence would also come to bear on that decision that was made as well . that is why i am asking for this fair and balanced approach ; that if we are going to limit it to just four , that it will be two per year . i do not think it is unreasonable to ask that it is done in this way . quite frankly , if there is someone that the democratic side of the aisle , if we have used up our one per year and we have another extraordinary person , i think we can work with each other to ask a republican member of the house to sponsor that bill . and vice versa . if we somehow find we have run out of opportunities on our side to introduce legislation , i do not think it is unusual to ask a member of the other side of the aisle to sponsor the bill . that is the spirit in which i think we can work in a bipartisan way to ensure that every person who receives this gold medal , besides getting a two-thirds vote , it is done in a bipartisan way . i do not think this is frivolous , and i do not think this trivial . that is why i offered the amendment , and i hope we pass it . ",D
"mr. chairman , i appreciate the gentleman 's comments . i know that the gentleman does not approach this in any other fashion but a bipartisan fashion . but the question i have is if we are going to limit this to two per year , it could be that five members on our side of the aisle have five individuals they want to recognize . there could be five individuals on the republican side of the aisle who have five individuals they want to recognize . that is 10 people , 10 bills , 10 instances where members have garnered two-thirds . who then will decide who gets the medals ? it then becomes a very political decision as to who gets each of the medals . will it be the five on the majority side ? will it be two from the majority side ? will it be two from the minority side ? will it be one each ? who of the 10 deserving will get it , and who will not get it ? ",D
"mr. chairman , if the gentleman will yield further , the rules will have changed once we pass this bill , whereas right now it is unlimited . granted , where it is unlimited , there has not been this rush to introduce bills . as the gentleman mentioned before , this is not done in a very quick fashion . this is done in a bipartisan way . but when we limit it to two per year , we are putting a cap on it , i think we can in the future find ourselves in a situation where , all right maybe five on each side is a little much , maybe two on each side . then which of the four ? who makes that decision as to which of the four gets the medal ? and therein lies the politics . unfortunately , i think you are creating more politics in this bill . i do not think that is your intent . i think you are doing this because you want to enrich the value of the gold medal . i understand that . but i think inherently by the changes being proposed , you are bringing more politics into the decisionmaking as to who obtains this medal . that is what i am trying to in a sense , avoid by evenly dividing between democrat and republican , majority , minority , the ability for both sides to equally participate in this process . ",D
"mr. chairman , i yield myself such time as i may consume . unfortunately , i think that in the past there may have been some politics involved . i understand that one of my colleagues on this side had achieved the requisite number of signatures for a commemorative gold medal for the columbia 107 in the last congress , in the middle of the last congress , and that was never awarded . so i do not know why . i do not know if there was any reason for that , when the requisite number of signatures were given , that that bill was not taken up in the committee and that member was not successful in getting that award to the columbia 107 . why that was not done , i do not know . i do not know if politics was part of that . maybe someone can answer that question . but therein lies the problem , that from time to time , quite possibly there is politics involved as to why some individuals receive the gold medals and others do not . mr. chairman , i reserve the balance of my time . ",D
"mr. chairman , i yield myself such time as i may consume . mr. chairman , i appreciate my colleague on the other side . it is the pay grade issue i am concerned about , as the gentleman mentioned , as to who makes these decisions and as to why some individuals are successful in garnering a gold medal for an individual or group , and maybe another is not . there is some political judgment that is made as well , i believe . as the gentleman from delaware ( mr. castle ) xz4000700 said , there is a process that will begin after this legislation is passed , nuances that members will work through . i would just offer , if this amendment were to pass , they would work through these nuances . as i mentioned before , if two gold medals were enacted into law by democrats and i had a third that i wanted to get passed , i would go to the gentleman from delaware ( mr. castle ) xz4000700 and say , mike , we do not have any more room on our side . here is an opportunity ; someone is deserving . would you consider sponsoring this and passing it ? i think , quite frankly , if there was a compelling argument , the gentleman from delaware ( mr. castle ) xz4000700 would say , certainly , joe crowley . we will do it . that is a nuance to work through as well in terms of working in a bipartisan way . this simply ensures that both republicans and democrats are working in a bipartisan way , beyond the two-thirds vote ; that medals are not being used for political purposes , but are being given because the individuals deserve them . that is what we are trying to do with this amendment . mr. chairman , i yield back the balance of my time . ",D
"yes , i am opposed to the bill in its current form . ",D
"mr. speaker , today we begin the 109th congress in earnest , and we do so by considering a bill that we do not need to act on for a problem that , in our view and in the view of many of my colleagues , simply does not exist . we considered this bill today not in the spirit of openness and bipartisanship that should categorize the democratic debate in the house , but with a restrictive rule that did not allow us to have a debate on a key issue : whether one of the highest honors that can be bestowed upon citizens of our country for their extraordinary deeds , a congressional gold medal , can be awarded to one individual or more for their collective honorable or heroic actions . mr. speaker , if this bill passes in its current form , not only would it limit medals to two per year , but it would prevent the house of representatives and the senate from awarding medals in the future to any group of individuals for their collective heroic deeds , such as those of the hundreds of first responders that perished in the 9/11 terrorist attacks . i am puzzled why we would act to impose such limits on our own ability to recognize the accomplishments of the citizens that we are elected to represent . and i am even more puzzled that we would fix a process that is not broken , that is bipartisan in nature , and that works remarkably well for all members . the bipartisan process we have in place has allowed us to honor the reverend martin luther king and coretta scott king ; nancy and ronald reagan ; betty and gerald ford ; pope john paul ii ; the little rock nine ; the leaders of brown v. the board of education ; jackie robinson ; civil rights leader dorothy height ; the navajo code talkers ; general henry shelton ; charles schulz ; john cardinal o'connor , archbishop of new york ; father theodore hesburgh ; rosa parks ; nelson mandela ; mother teresa ; frank sinatra ; ruth and billy graham ; ecumenical patriarch bartholomew ; british prime minister tony blair ; and others . but under this bill , mr. speaker , we may not be able to honor nancy and ronald reagan jointly , nor betty and gerald ford jointly , nor martin luther king and coretta scott king jointly , nor the little rock nine , nor the navajo code talkers . and under this bill my colleague , the gentlewoman from texas ( ms. jackson-lee ) xz4001990 , will be prevented from honoring the fallen astronauts from the space shuttle columbia . in the 108th congress the gentlewoman from texas worked hard to gain the requisite two-thirds cosponsorship of the house for a bill that would honor these fallen american heroes posthumously with the congressional gold medal . it is only right that the rule of the house be honored and that her hard-won efforts be not undone by this bill . since the majority party gained control of this house in 1995 , 20 gold medals have been enacted into law either to an individual or a group of individuals . using the process we currently have in place , 10 gold medal bills out of 20 were sponsored by republican members , and 10 were sponsored by democratic members . how can anyone possibly argue that the existing process does not work ? we are fixing something that simply is not broken . unfortunately , the bipartisan spirit that has characterized the house 's consideration of gold medals in the past has not carried over to the debate on this bill . not only did we do not have an open rule , but today represents the first time this house is debating this issue in any form . the committee responsible for legislation on this bill , the committee on financial services , on which i serve , has not held a single hearing on this bill , let alone a markup . the limited debate over this bill on the house floor may culminate in the passing of a bad bill , unless my colleagues join me in voting in favor of sending this bill back to committee , where we can have a meaningful debate , and where we can determine whether limiting gold medals is truly in the interest of the public and in the interest of the house . mr. speaker , the house has become the 109th congress on a bad note : we are considering a bill with almost no meaningful debate , and it proposes to represent a solution to a problem that simply does not exist , a problem the record shows does not exist . does this action foretell what lies ahead in terms of the existence of bipartisanship throughout this congress ? i urge my colleagues on both sides of the aisle to do the right thing , to vote in favor of my motion to recommit this bill back to the committee on financial services and to allow this house to take a closer look at this legislation to determine whether it really meets the interests of the american people . ",D
"mr. speaker , i demand a recorded vote . ",D
"mr. chairman , i would like to inform you that i was absent for rollcall vote no . 10 and rollcall vote no . 11 on january 26 , 2005 . these votes were on amendments to h.r. 54 , the congressional gold medal enhancement act of 2005 . i respectfully request that it be entered into the congressional record that if present , i would have voted : rollcall vote no . 10 , on the crowley amendment -- '' no '' ; rollcall vote no . 11 , on the crowley amendment -- '' no . '' ",R
"mr. speaker , i yield myself such time as i may consume ; and i thank my friend , the gentleman from texas ( mr. sessions ) xz4003670 , for yielding me the time . it is a new year , mr. speaker , a new congress and new presidential term . we have heard new commitments to work across party lines and calls for civility and camaraderie in the halls of the capitol . we have heard the president speak of a more civilized washington and a bipartisan approach to the legislative process . then and now congress starts its work . the rhetoric starts ; reality sets in . we are not even 2 full weeks into the house legislative calendar , and it is starting to sound like the same old song and dance . any way we look at it , mr. speaker , process or policy , the house is off to a bad start . it is the first day of normal legislative business in the 109th congress , and the house is already considering a restrictive rule for a bill that has not gone through proper house procedures . new congress members just coming from parliamentary procedure training session must be doing a double-take . they just spent a week in a refresher course on how a bill becomes a law . then , all of the sudden , that process has not been followed on one of their first votes . i guess i was confused , too , and what i can say to them is , welcome to washington . the proponents of the underlying legislation will try to argue that it is not a new bill because it was first introduced in the 108th congress . while that might be true , the committee on financial services did not act on the bill in the 108th congress , and it has not acted on it in this year . i ask , why is the full house considering a relatively controversial piece of legislation without any committee action ? why the rush ? why set such a precedent for the 109th congress ' beginning ? the committee on financial services , the committee of jurisdiction for the underlying legislation , will not even organize itself until next week , let alone hold a hearing or markup on my good friend 's , and he is my good friend , the gentleman from delaware 's bill . think about it this way : the first bill that the house is considering in the 109th congress under normal rules actually makes it harder to pass legislation and create laws honoring our country 's greatest heroes . just like social security , some of my republican friends are trying to create a problem where one does not exist . as the gentleman from texas already noted , the rule does make in order two amendments offered by my good friend , the gentleman from new york ( mr. crowley ) xz4000870 . the first crowley amendment increases the total number of medals of honor to be permitted awarded from four to six per congress . the second crowley amendment provides for an equitable distribution of gold medals between the majority and the minority . while i intend to support both of these amendments , and certainly appreciate them being made in order , the committee on rules failed to make in order a third crowley amendment which would have maintained the status quo . that amendment would have ensured that worthy groups or individuals and organizations remain eligible to receive the congressional medal of honor . the committee on rules also rejected along a party-line vote an amendment to the rule which would have made it open to all germane amendments . if the underlying legislation were to become law , president and nancy reagan never would have received the medal because they received it as a couple . neither would dr . martin luther king and coretta scott king , joseph delaine and harry and eliza briggs , billy and ruth graham , president and betty ford , the navajo code talkers or the american red cross , just to name a few . can anyone in this body honestly suggest that the individuals aforementioned and organizations are unworthy of this institution 's top award ? is there an epidemic of distributing too many congressional medals of honor to unworthy recipients that somehow or another has escaped at least me in knowing about them ? mr. speaker , i am not worried about congress going on a spree to award the medal of honor to unworthy recipients . the rules applied by the committee on financial services to even consider a bill awarding the congressional medal of honor are so stringent that the integrity and prestige of the award will always be protected . on the contrary , if today is any indication , perhaps we ought to be just a bit more concerned about the integrity of procedure in the house of representatives than about the integrity of a system that is dependent upon bipartisan cooperation . mr. speaker , i reserve the balance of my time . ",D
